0.225,-0.045,0.260,0.600,-0.027,0.117,-0.100
0.212,-0.053,0.237,0.700,-0.025,0.116,-0.100
0.198,-0.060,0.215,0.800,-0.023,0.114,-0.100
0.183,-0.067,0.193,0.900,-0.021,0.113,-0.100
0.169,-0.073,0.173,1.000,-0.019,0.112,-0.100
0.154,-0.079,0.153,1.100,-0.017,0.111,-0.100
0.138,-0.085,0.133,1.200,-0.015,0.110,-0.100
0.123,-0.090,0.115,1.300,-0.013,0.108,-0.100
0.106,-0.095,0.097,1.400,-0.011,0.107,-0.100
0.090,-0.099,0.080,1.500,-0.010,0.106,-0.100
0.073,-0.103,0.064,1.600,-0.008,0.105,-0.100
0.055,-0.106,0.048,1.700,-0.006,0.104,-0.100
0.037,-0.110,0.033,1.800,-0.004,0.102,-0.100
0.019,-0.112,0.019,1.900,-0.002,0.101,-0.100
0.000,-0.115,0.005,2.000,0.000,0.100,-0.100
-0.019,-0.117,-0.008,2.100,0.002,0.099,-0.100
-0.039,-0.119,-0.020,2.200,0.004,0.098,-0.100
-0.059,-0.121,-0.032,2.300,0.006,0.096,-0.100
-0.080,-0.122,-0.044,2.400,0.008,0.095,-0.100
-0.101,-0.124,-0.054,2.500,0.010,0.094,-0.100
-0.123,-0.125,-0.064,2.600,0.011,0.093,-0.100
-0.145,-0.126,-0.074,2.700,0.013,0.092,-0.100
-0.167,-0.126,-0.083,2.800,0.015,0.090,-0.100
-0.190,-0.127,-0.091,2.900,0.017,0.089,-0.100
-0.213,-0.127,-0.098,3.000,0.019,0.088,-0.100
-0.237,-0.128,-0.106,3.100,0.021,0.087,-0.100
-0.261,-0.128,-0.112,3.200,0.023,0.086,-0.100
-0.286,-0.128,-0.118,3.300,0.025,0.084,-0.100
-0.310,-0.128,-0.124,3.400,0.027,0.083,-0.100
-0.335,-0.128,-0.129,3.500,0.029,0.082,-0.100
-0.361,-0.128,-0.133,3.600,0.031,0.081,-0.100
-0.386,-0.128,-0.137,3.700,0.032,0.080,-0.100
-0.412,-0.128,-0.140,3.800,0.034,0.079,-0.100
-0.438,-0.128,-0.143,3.900,0.036,0.077,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,0.000,0.038,0.076,-0.100
-0.463,-0.155,-0.169,0.100,0.038,0.076,-0.098
-0.460,-0.181,-0.193,0.200,0.038,0.076,-0.097
-0.455,-0.208,-0.217,0.300,0.037,0.077,-0.095
-0.448,-0.234,-0.239,0.400,0.037,0.077,-0.094
-0.439,-0.259,-0.260,0.500,0.036,0.077,-0.092
-0.427,-0.284,-0.280,0.600,0.035,0.078,-0.091
-0.415,-0.308,-0.299,0.700,0.035,0.078,-0.090
-0.400,-0.331,-0.316,0.800,0.033,0.079,-0.088
-0.384,-0.353,-0.332,0.900,0.032,0.080,-0.087
-0.366,-0.373,-0.345,1.000,0.031,0.081,-0.086
-0.347,-0.392,-0.357,1.100,0.029,0.082,-0.085
-0.327,-0.409,-0.367,1.200,0.028,0.083,-0.084
-0.305,-0.425,-0.375,1.300,0.026,0.084,-0.083
-0.283,-0.438,-0.380,1.400,0.025,0.085,-0.082
-0.261,-0.449,-0.383,1.500,0.023,0.086,-0.082
-0.238,-0.458,-0.384,1.600,0.021,0.087,-0.081
-0.214,-0.465,-0.382,1.700,0.019,0.088,-0.081
-0.191,-0.469,-0.378,1.800,0.017,0.089,-0.080
-0.168,-0.471,-0.372,1.900,0.015,0.090,-0.080
-0.145,-0.471,-0.363,2.000,0.013,0.092,-0.080
-0.123,-0.468,-0.352,2.100,0.011,0.093,-0.080
-0.101,-0.462,-0.338,2.200,0.010,0.094,-0.080
-0.080,-0.454,-0.323,2.300,0.008,0.095,-0.081
-0.059,-0.445,-0.306,2.400,0.006,0.096,-0.081
-0.040,-0.432,-0.287,2.500,0.004,0.098,-0.082
-0.022,-0.418,-0.266,2.600,0.002,0.099,-0.082
-0.004,-0.402,-0.244,2.700,0.000,0.100,-0.083
0.012,-0.385,-0.221,2.800,-0.001,0.101,-0.084
0.027,-0.365,-0.196,2.900,-0.003,0.102,-0.085
0.040,-0.345,-0.170,3.000,-0.004,0.103,-0.086
0.053,-0.323,-0.144,3.100,-0.005,0.103,-0.087
0.064,-0.300,-0.117,3.200,-0.007,0.104,-0.088
0.074,-0.276,-0.090,3.300,-0.008,0.105,-0.090
0.082,-0.251,-0.063,3.400,-0.009,0.105,-0.091
0.089,-0.226,-0.035,3.500,-0.010,0.106,-0.092
0.095,-0.200,-0.008,3.600,-0.010,0.106,-0.094
0.100,-0.174,0.019,3.700,-0.011,0.107,-0.095
0.103,-0.147,0.046,3.800,-0.011,0.107,-0.097
0.105,-0.121,0.072,3.900,-0.011,0.107,-0.098
0.106,-0.095,0.097,4.000,-0.011,0.107,-0.100
0.106,-0.095,0.097,4.000,-0.011,0.107,-0.100
0.106,-0.095,0.097,4.000,-0.011,0.107,-0.100
0.106,-0.095,0.097,4.000,-0.011,0.107,-0.100
0.106,-0.095,0.097,4.000,-0.011,0.107,-0.100
0.106,-0.095,0.097,4.000,-0.011,0.107,-0.100
0.106,-0.095,0.097,4.000,-0.011,0.107,-0.100
0.106,-0.095,0.097,4.000,-0.011,0.107,-0.100
0.106,-0.095,0.097,4.000,-0.011,0.107,-0.100
0.106,-0.095,0.097,4.000,-0.011,0.107,-0.100
0.106,-0.095,0.097,4.000,-0.011,0.107,-0.100
0.106,-0.095,0.097,4.000,-0.011,0.107,-0.100
0.106,-0.095,0.097,4.000,-0.011,0.107,-0.100
0.106,-0.095,0.097,4.000,-0.011,0.107,-0.100
0.106,-0.095,0.097,4.000,-0.011,0.107,-0.100
0.106,-0.095,0.097,4.000,-0.011,0.107,-0.100
0.106,-0.095,0.097,4.000,-0.011,0.107,-0.100
0.106,-0.095,0.097,4.000,-0.011,0.107,-0.100
0.106,-0.095,0.097,4.000,-0.011,0.107,-0.100
0.106,-0.095,0.097,4.000,-0.011,0.107,-0.100
0.106,-0.095,0.097,0.000,-0.011,0.107,-0.100
0.089,-0.099,0.080,0.100,-0.009,0.106,-0.100
0.072,-0.103,0.063,0.200,-0.008,0.105,-0.100
0.055,-0.106,0.048,0.300,-0.006,0.104,-0.100
0.037,-0.110,0.033,0.400,-0.004,0.102,-0.100
0.018,-0.112,0.018,0.500,-0.002,0.101,-0.100
-0.001,-0.115,0.005,0.600,0.000,0.100,-0.100
-0.020,-0.117,-0.008,0.700,0.002,0.099,-0.100
-0.040,-0.119,-0.021,0.800,0.004,0.098,-0.100
-0.060,-0.121,-0.033,0.900,0.006,0.096,-0.100
-0.081,-0.122,-0.044,1.000,0.008,0.095,-0.100
-0.102,-0.124,-0.054,1.100,0.010,0.094,-0.100
-0.123,-0.125,-0.064,1.200,0.012,0.093,-0.100
-0.145,-0.126,-0.074,1.300,0.013,0.092,-0.100
-0.168,-0.126,-0.083,1.400,0.015,0.090,-0.100
-0.191,-0.127,-0.091,1.500,0.017,0.089,-0.100
-0.214,-0.127,-0.099,1.600,0.019,0.088,-0.100
-0.238,-0.128,-0.106,1.700,0.021,0.087,-0.100
-0.262,-0.128,-0.112,1.800,0.023,0.086,-0.100
-0.286,-0.128,-0.118,1.900,0.025,0.084,-0.100
-0.311,-0.128,-0.124,2.000,0.027,0.083,-0.100
-0.336,-0.128,-0.129,2.100,0.029,0.082,-0.100
-0.362,-0.128,-0.133,2.200,0.031,0.081,-0.100
-0.387,-0.128,-0.137,2.300,0.032,0.080,-0.100
-0.413,-0.128,-0.140,2.400,0.034,0.079,-0.100
-0.439,-0.128,-0.143,2.500,0.036,0.077,-0.100
-0.439,-0.128,-0.143,2.500,0.036,0.077,-0.100
-0.439,-0.128,-0.143,2.500,0.036,0.077,-0.100
-0.439,-0.128,-0.143,2.500,0.036,0.077,-0.100
-0.439,-0.128,-0.143,2.500,0.036,0.077,-0.100
-0.439,-0.128,-0.143,2.500,0.036,0.077,-0.100
-0.439,-0.128,-0.143,2.500,0.036,0.077,-0.100
-0.439,-0.128,-0.143,2.500,0.036,0.077,-0.100
-0.439,-0.128,-0.143,2.500,0.036,0.077,-0.100
-0.439,-0.128,-0.143,2.500,0.036,0.077,-0.100
-0.439,-0.128,-0.143,2.500,0.036,0.077,-0.100
-0.439,-0.128,-0.143,2.500,0.036,0.077,-0.100
-0.439,-0.128,-0.143,2.500,0.036,0.077,-0.100
-0.439,-0.128,-0.143,2.500,0.036,0.077,-0.100
-0.439,-0.128,-0.143,2.500,0.036,0.077,-0.100
-0.439,-0.128,-0.143,2.500,0.036,0.077,-0.100
-0.439,-0.128,-0.143,2.500,0.036,0.077,-0.100
-0.439,-0.128,-0.143,2.500,0.036,0.077,-0.100
-0.439,-0.128,-0.143,2.500,0.036,0.077,-0.100
-0.439,-0.128,-0.143,2.500,0.036,0.077,-0.100
-0.465,-0.128,-0.145,0.000,0.038,0.076,-0.100
-0.463,-0.155,-0.169,0.100,0.038,0.076,-0.098
-0.458,-0.181,-0.193,0.200,0.038,0.076,-0.097
-0.450,-0.208,-0.216,0.300,0.037,0.077,-0.095
-0.439,-0.234,-0.238,0.400,0.036,0.077,-0.094
-0.425,-0.259,-0.259,0.500,0.035,0.078,-0.092
-0.408,-0.284,-0.278,0.600,0.034,0.079,-0.091
-0.388,-0.308,-0.295,0.700,0.033,0.080,-0.090
-0.365,-0.331,-0.311,0.800,0.031,0.081,-0.088
-0.341,-0.353,-0.325,0.900,0.029,0.082,-0.087
-0.314,-0.373,-0.336,1.000,0.027,0.083,-0.086
-0.285,-0.391,-0.344,1.100,0.025,0.085,-0.085
-0.255,-0.408,-0.350,1.200,0.022,0.086,-0.084
-0.224,-0.422,-0.353,1.300,0.020,0.088,-0.083
-0.192,-0.435,-0.352,1.400,0.017,0.089,-0.082
-0.159,-0.444,-0.348,1.500,0.015,0.091,-0.082
-0.127,-0.452,-0.341,1.600,0.012,0.093,-0.081
-0.094,-0.456,-0.331,1.700,0.009,0.094,-0.081
-0.062,-0.458,-0.317,1.800,0.006,0.096,-0.080
-0.031,-0.456,-0.300,1.900,0.003,0.098,-0.080
0.000,-0.452,-0.280,2.000,0.000,0.100,-0.080
0.029,-0.445,-0.256,2.100,-0.003,0.102,-0.080
0.057,-0.435,-0.230,2.200,-0.006,0.104,-0.080
0.084,-0.423,-0.201,2.300,-0.009,0.106,-0.081
0.109,-0.408,-0.169,2.400,-0.012,0.107,-0.081
0.133,-0.390,-0.136,2.500,-0.015,0.109,-0.082
0.155,-0.370,-0.100,2.600,-0.017,0.111,-0.082
0.175,-0.348,-0.063,2.700,-0.020,0.112,-0.083
0.194,-0.325,-0.024,2.800,-0.022,0.114,-0.084
0.211,-0.299,0.015,2.900,-0.025,0.115,-0.085
0.227,-0.273,0.055,3.000,-0.027,0.117,-0.086
0.241,-0.245,0.096,3.100,-0.029,0.118,-0.087
0.253,-0.216,0.136,3.200,-0.031,0.119,-0.088
0.264,-0.187,0.176,3.300,-0.033,0.120,-0.090
0.273,-0.157,0.215,3.400,-0.034,0.121,-0.091
0.281,-0.127,0.254,3.500,-0.035,0.122,-0.092
0.288,-0.097,0.291,3.600,-0.036,0.123,-0.094
0.293,-0.068,0.326,3.700,-0.037,0.123,-0.095
0.296,-0.039,0.359,3.800,-0.038,0.124,-0.097
0.298,-0.011,0.390,3.900,-0.038,0.124,-0.098
0.299,0.016,0.418,4.000,-0.038,0.124,-0.100
0.299,0.016,0.418,4.000,-0.038,0.124,-0.100
0.299,0.016,0.418,4.000,-0.038,0.124,-0.100
0.299,0.016,0.418,4.000,-0.038,0.124,-0.100
0.299,0.016,0.418,4.000,-0.038,0.124,-0.100
0.299,0.016,0.418,4.000,-0.038,0.124,-0.100
0.299,0.016,0.418,4.000,-0.038,0.124,-0.100
0.299,0.016,0.418,4.000,-0.038,0.124,-0.100
0.299,0.016,0.418,4.000,-0.038,0.124,-0.100
0.299,0.016,0.418,4.000,-0.038,0.124,-0.100
0.299,0.016,0.418,4.000,-0.038,0.124,-0.100
0.299,0.016,0.418,4.000,-0.038,0.124,-0.100
0.299,0.016,0.418,4.000,-0.038,0.124,-0.100
0.299,0.016,0.418,4.000,-0.038,0.124,-0.100
0.299,0.016,0.418,4.000,-0.038,0.124,-0.100
0.299,0.016,0.418,4.000,-0.038,0.124,-0.100
0.299,0.016,0.418,4.000,-0.038,0.124,-0.100
0.299,0.016,0.418,4.000,-0.038,0.124,-0.100
0.299,0.016,0.418,4.000,-0.038,0.124,-0.100
0.299,0.016,0.418,4.000,-0.038,0.124,-0.100
0.299,0.016,0.418,0.000,-0.038,0.124,-0.100
0.287,0.005,0.389,0.100,-0.036,0.123,-0.100
0.276,-0.007,0.362,0.200,-0.034,0.121,-0.100
0.263,-0.017,0.335,0.300,-0.032,0.120,-0.100
0.251,-0.027,0.309,0.400,-0.031,0.119,-0.100
0.238,-0.036,0.284,0.500,-0.029,0.118,-0.100
0.225,-0.045,0.260,0.600,-0.027,0.117,-0.100
0.212,-0.053,0.237,0.700,-0.025,0.116,-0.100
0.198,-0.060,0.215,0.800,-0.023,0.114,-0.100
0.183,-0.067,0.193,0.900,-0.021,0.113,-0.100
0.169,-0.073,0.173,1.000,-0.019,0.112,-0.100
0.154,-0.079,0.153,1.100,-0.017,0.111,-0.100
0.138,-0.085,0.133,1.200,-0.015,0.110,-0.100
0.123,-0.090,0.115,1.300,-0.013,0.108,-0.100
0.106,-0.095,0.097,1.400,-0.011,0.107,-0.100
0.090,-0.099,0.080,1.500,-0.010,0.106,-0.100
0.073,-0.103,0.064,1.600,-0.008,0.105,-0.100
0.055,-0.106,0.048,1.700,-0.006,0.104,-0.100
0.037,-0.110,0.033,1.800,-0.004,0.102,-0.100
0.019,-0.112,0.019,1.900,-0.002,0.101,-0.100
0.000,-0.115,0.005,2.000,0.000,0.100,-0.100
-0.019,-0.117,-0.008,2.100,0.002,0.099,-0.100
-0.039,-0.119,-0.020,2.200,0.004,0.098,-0.100
-0.059,-0.121,-0.032,2.300,0.006,0.096,-0.100
-0.080,-0.122,-0.044,2.400,0.008,0.095,-0.100
-0.101,-0.124,-0.054,2.500,0.010,0.094,-0.100
-0.123,-0.125,-0.064,2.600,0.011,0.093,-0.100
-0.145,-0.126,-0.074,2.700,0.013,0.092,-0.100
-0.167,-0.126,-0.083,2.800,0.015,0.090,-0.100
-0.190,-0.127,-0.091,2.900,0.017,0.089,-0.100
-0.213,-0.127,-0.098,3.000,0.019,0.088,-0.100
-0.237,-0.128,-0.106,3.100,0.021,0.087,-0.100
-0.261,-0.128,-0.112,3.200,0.023,0.086,-0.100
-0.286,-0.128,-0.118,3.300,0.025,0.084,-0.100
-0.310,-0.128,-0.124,3.400,0.027,0.083,-0.100
-0.335,-0.128,-0.129,3.500,0.029,0.082,-0.100
-0.361,-0.128,-0.133,3.600,0.031,0.081,-0.100
-0.386,-0.128,-0.137,3.700,0.032,0.080,-0.100
-0.412,-0.128,-0.140,3.800,0.034,0.079,-0.100
-0.438,-0.128,-0.143,3.900,0.036,0.077,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,4.000,0.038,0.076,-0.100
-0.465,-0.128,-0.145,0.000,0.038,0.076,-0.100
-0.463,-0.155,-0.169,0.100,0.038,0.076,-0.098
-0.458,-0.181,-0.193,0.200,0.038,0.076,-0.097
-0.450,-0.208,-0.216,0.300,0.037,0.077,-0.095
-0.439,-0.234,-0.238,0.400,0.036,0.077,-0.094
-0.425,-0.259,-0.259,0.500,0.035,0.078,-0.092
-0.408,-0.284,-0.278,0.600,0.034,0.079,-0.091
-0.388,-0.308,-0.295,0.700,0.033,0.080,-0.090
-0.365,-0.331,-0.311,0.800,0.031,0.081,-0.088
-0.341,-0.353,-0.325,0.900,0.029,0.082,-0.087
-0.314,-0.373,-0.336,1.000,0.027,0.083,-0.086
-0.285,-0.391,-0.344,1.100,0.025,0.085,-0.085
-0.255,-0.408,-0.350,1.200,0.022,0.086,-0.084
-0.224,-0.422,-0.353,1.300,0.020,0.088,-0.083
-0.192,-0.435,-0.352,1.400,0.017,0.089,-0.082
-0.159,-0.444,-0.348,1.500,0.015,0.091,-0.082
-0.127,-0.452,-0.341,1.600,0.012,0.093,-0.081
-0.094,-0.456,-0.331,1.700,0.009,0.094,-0.081
-0.062,-0.458,-0.317,1.800,0.006,0.096,-0.080
-0.031,-0.456,-0.300,1.900,0.003,0.098,-0.080
0.000,-0.452,-0.280,2.000,0.000,0.100,-0.080
0.029,-0.445,-0.256,2.100,-0.003,0.102,-0.080
0.057,-0.435,-0.230,2.200,-0.006,0.104,-0.080
0.084,-0.423,-0.201,2.300,-0.009,0.106,-0.081
0.109,-0.408,-0.169,2.400,-0.012,0.107,-0.081
0.133,-0.390,-0.136,2.500,-0.015,0.109,-0.082
