-0.185,-0.128,-0.126,1.400,0.016,0.086,-0.100
-0.161,-0.128,-0.119,1.500,0.014,0.087,-0.100
-0.137,-0.128,-0.111,1.600,0.012,0.088,-0.100
-0.114,-0.128,-0.103,1.700,0.010,0.089,-0.100
-0.091,-0.127,-0.094,1.800,0.008,0.090,-0.100
-0.069,-0.126,-0.084,1.900,0.006,0.091,-0.100
-0.047,-0.126,-0.074,2.000,0.004,0.093,-0.100
-0.025,-0.125,-0.063,2.100,0.002,0.094,-0.100
-0.005,-0.123,-0.052,2.200,0.000,0.095,-0.100
0.016,-0.122,-0.040,2.300,-0.002,0.096,-0.100
0.036,-0.120,-0.027,2.400,-0.003,0.097,-0.100
0.055,-0.118,-0.014,2.500,-0.005,0.098,-0.100
0.074,-0.116,-0.000,2.600,-0.007,0.099,-0.100
0.092,-0.113,0.014,2.700,-0.009,0.100,-0.100
0.110,-0.110,0.029,2.800,-0.011,0.101,-0.100
0.128,-0.107,0.045,2.900,-0.013,0.103,-0.100
0.145,-0.103,0.062,3.000,-0.015,0.104,-0.100
0.162,-0.099,0.079,3.100,-0.017,0.105,-0.100
0.178,-0.095,0.097,3.200,-0.019,0.106,-0.100
0.194,-0.090,0.115,3.300,-0.021,0.107,-0.100
0.209,-0.085,0.134,3.400,-0.023,0.108,-0.100
0.224,-0.079,0.154,3.500,-0.025,0.109,-0.100
0.238,-0.073,0.175,3.600,-0.027,0.111,-0.100
0.252,-0.066,0.196,3.700,-0.029,0.112,-0.100
0.266,-0.059,0.219,3.800,-0.031,0.113,-0.100
0.280,-0.051,0.242,3.900,-0.033,0.114,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,0.000,-0.035,0.115,-0.100
0.292,-0.069,0.239,0.100,-0.035,0.115,-0.098
0.289,-0.096,0.210,0.200,-0.034,0.115,-0.097
0.285,-0.124,0.180,0.300,-0.034,0.114,-0.095
0.280,-0.152,0.147,0.400,-0.033,0.114,-0.094
0.273,-0.180,0.113,0.500,-0.032,0.113,-0.092
0.264,-0.208,0.078,0.600,-0.030,0.113,-0.091
0.253,-0.236,0.042,0.700,-0.029,0.112,-0.090
0.241,-0.264,0.005,0.800,-0.027,0.111,-0.088
0.227,-0.290,-0.032,0.900,-0.025,0.110,-0.087
0.211,-0.316,-0.069,1.000,-0.023,0.108,-0.086
0.193,-0.340,-0.105,1.100,-0.021,0.107,-0.085
0.174,-0.363,-0.141,1.200,-0.019,0.106,-0.084
0.153,-0.384,-0.175,1.300,-0.016,0.104,-0.083
0.129,-0.404,-0.209,1.400,-0.013,0.103,-0.082
0.104,-0.421,-0.240,1.500,-0.011,0.101,-0.082
0.077,-0.436,-0.270,1.600,-0.008,0.099,-0.081
0.049,-0.449,-0.297,1.700,-0.005,0.098,-0.081
0.018,-0.459,-0.322,1.800,-0.002,0.096,-0.080
-0.013,-0.466,-0.344,1.900,0.001,0.094,-0.080
-0.047,-0.471,-0.363,2.000,0.004,0.093,-0.080
-0.081,-0.472,-0.379,2.100,0.007,0.091,-0.080
-0.117,-0.471,-0.391,2.200,0.010,0.089,-0.080
-0.153,-0.467,-0.401,2.300,0.013,0.087,-0.081
-0.189,-0.461,-0.407,2.400,0.016,0.086,-0.081
-0.225,-0.452,-0.410,2.500,0.019,0.084,-0.082
-0.262,-0.440,-0.409,2.600,0.022,0.082,-0.082
-0.297,-0.427,-0.406,2.700,0.025,0.081,-0.083
-0.331,-0.411,-0.399,2.800,0.027,0.079,-0.084
-0.364,-0.393,-0.390,2.900,0.030,0.078,-0.085
-0.395,-0.374,-0.378,3.000,0.032,0.077,-0.086
-0.423,-0.353,-0.364,3.100,0.034,0.075,-0.087
-0.450,-0.331,-0.348,3.200,0.036,0.074,-0.088
-0.473,-0.308,-0.329,3.300,0.038,0.073,-0.090
-0.494,-0.283,-0.310,3.400,0.039,0.072,-0.091
-0.512,-0.258,-0.289,3.500,0.040,0.072,-0.092
-0.527,-0.233,-0.266,3.600,0.041,0.071,-0.094
-0.539,-0.206,-0.243,3.700,0.042,0.071,-0.095
-0.547,-0.180,-0.219,3.800,0.043,0.070,-0.097
-0.552,-0.153,-0.195,3.900,0.043,0.070,-0.098
-0.554,-0.126,-0.170,4.000,0.043,0.070,-0.100
-0.554,-0.126,-0.170,4.000,0.043,0.070,-0.100
-0.554,-0.126,-0.170,4.000,0.043,0.070,-0.100
-0.554,-0.126,-0.170,4.000,0.043,0.070,-0.100
-0.554,-0.126,-0.170,4.000,0.043,0.070,-0.100
-0.554,-0.126,-0.170,4.000,0.043,0.070,-0.100
-0.554,-0.126,-0.170,4.000,0.043,0.070,-0.100
-0.554,-0.126,-0.170,4.000,0.043,0.070,-0.100
-0.554,-0.126,-0.170,4.000,0.043,0.070,-0.100
-0.554,-0.126,-0.170,4.000,0.043,0.070,-0.100
-0.554,-0.126,-0.170,4.000,0.043,0.070,-0.100
-0.554,-0.126,-0.170,4.000,0.043,0.070,-0.100
-0.554,-0.126,-0.170,4.000,0.043,0.070,-0.100
-0.554,-0.126,-0.170,4.000,0.043,0.070,-0.100
-0.554,-0.126,-0.170,4.000,0.043,0.070,-0.100
-0.554,-0.126,-0.170,4.000,0.043,0.070,-0.100
-0.554,-0.126,-0.170,4.000,0.043,0.070,-0.100
-0.554,-0.126,-0.170,4.000,0.043,0.070,-0.100
-0.554,-0.126,-0.170,0.000,0.043,0.070,-0.100
-0.527,-0.126,-0.170,0.100,0.041,0.071,-0.100
-0.499,-0.126,-0.170,0.200,0.039,0.072,-0.100
-0.472,-0.126,-0.170,0.300,0.037,0.073,-0.100
-0.445,-0.126,-0.168,0.400,0.036,0.074,-0.100
-0.418,-0.127,-0.166,0.500,0.034,0.076,-0.100
-0.391,-0.127,-0.164,0.600,0.032,0.077,-0.100
-0.364,-0.127,-0.161,0.700,0.030,0.078,-0.100
-0.337,-0.127,-0.158,0.800,0.028,0.079,-0.100
-0.311,-0.127,-0.154,0.900,0.026,0.080,-0.100
-0.285,-0.128,-0.149,1.000,0.024,0.081,-0.100
-0.259,-0.128,-0.144,1.100,0.022,0.082,-0.100
-0.234,-0.128,-0.139,1.200,0.020,0.083,-0.100
-0.209,-0.128,-0.133,1.300,0.018,0.085,-0.100
-0.185,-0.128,-0.126,1.400,0.016,0.086,-0.100
-0.161,-0.128,-0.119,1.500,0.014,0.087,-0.100
-0.137,-0.128,-0.111,1.600,0.012,0.088,-0.100
-0.114,-0.128,-0.103,1.700,0.010,0.089,-0.100
-0.091,-0.127,-0.094,1.800,0.008,0.090,-0.100
-0.069,-0.126,-0.084,1.900,0.006,0.091,-0.100
-0.047,-0.126,-0.074,2.000,0.004,0.093,-0.100
-0.025,-0.125,-0.063,2.100,0.002,0.094,-0.100
-0.005,-0.123,-0.052,2.200,0.000,0.095,-0.100
0.016,-0.122,-0.040,2.300,-0.002,0.096,-0.100
0.036,-0.120,-0.027,2.400,-0.003,0.097,-0.100
0.055,-0.118,-0.014,2.500,-0.005,0.098,-0.100
0.074,-0.116,-0.000,2.600,-0.007,0.099,-0.100
0.092,-0.113,0.014,2.700,-0.009,0.100,-0.100
0.110,-0.110,0.029,2.800,-0.011,0.101,-0.100
0.128,-0.107,0.045,2.900,-0.013,0.103,-0.100
0.145,-0.103,0.062,3.000,-0.015,0.104,-0.100
0.162,-0.099,0.079,3.100,-0.017,0.105,-0.100
0.178,-0.095,0.097,3.200,-0.019,0.106,-0.100
0.194,-0.090,0.115,3.300,-0.021,0.107,-0.100
0.209,-0.085,0.134,3.400,-0.023,0.108,-0.100
0.224,-0.079,0.154,3.500,-0.025,0.109,-0.100
0.238,-0.073,0.175,3.600,-0.027,0.111,-0.100
0.252,-0.066,0.196,3.700,-0.029,0.112,-0.100
0.266,-0.059,0.219,3.800,-0.031,0.113,-0.100
0.280,-0.051,0.242,3.900,-0.033,0.114,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,0.000,-0.035,0.115,-0.100
0.292,-0.072,0.236,0.100,-0.034,0.115,-0.098
0.289,-0.102,0.204,0.200,-0.034,0.115,-0.097
0.284,-0.132,0.170,0.300,-0.033,0.114,-0.095
0.277,-0.164,0.133,0.400,-0.032,0.114,-0.093
0.268,-0.195,0.095,0.500,-0.031,0.113,-0.092
0.257,-0.226,0.056,0.600,-0.029,0.112,-0.090
0.245,-0.256,0.015,0.700,-0.028,0.111,-0.089
0.230,-0.285,-0.025,0.800,-0.026,0.110,-0.087
0.212,-0.314,-0.066,0.900,-0.023,0.109,-0.086
0.193,-0.341,-0.106,1.000,-0.021,0.107,-0.085
0.171,-0.366,-0.145,1.100,-0.018,0.106,-0.084
0.147,-0.389,-0.183,1.200,-0.015,0.104,-0.083
0.121,-0.410,-0.219,1.300,-0.012,0.102,-0.082
0.093,-0.428,-0.253,1.400,-0.009,0.100,-0.081
0.062,-0.443,-0.285,1.500,-0.006,0.099,-0.081
0.029,-0.455,-0.313,1.600,-0.003,0.097,-0.080
-0.005,-0.464,-0.338,1.700,0.000,0.095,-0.080
-0.042,-0.470,-0.360,1.800,0.004,0.093,-0.080
-0.079,-0.472,-0.378,1.900,0.007,0.091,-0.080
-0.118,-0.471,-0.392,2.000,0.011,0.089,-0.080
-0.158,-0.467,-0.402,2.100,0.014,0.087,-0.081
-0.198,-0.459,-0.408,2.200,0.017,0.085,-0.081
-0.238,-0.448,-0.410,2.300,0.020,0.083,-0.082
-0.278,-0.434,-0.408,2.400,0.023,0.082,-0.083
-0.316,-0.418,-0.402,2.500,0.026,0.080,-0.083
-0.353,-0.399,-0.393,2.600,0.029,0.078,-0.084
-0.388,-0.379,-0.381,2.700,0.031,0.077,-0.086
-0.420,-0.356,-0.366,2.800,0.034,0.076,-0.087
-0.449,-0.332,-0.348,2.900,0.036,0.074,-0.088
-0.475,-0.306,-0.328,3.000,0.038,0.073,-0.090
-0.498,-0.279,-0.306,3.100,0.039,0.072,-0.091
-0.517,-0.251,-0.282,3.200,0.041,0.072,-0.093
-0.532,-0.223,-0.258,3.300,0.042,0.071,-0.094
-0.543,-0.194,-0.232,3.400,0.043,0.070,-0.096
-0.551,-0.164,-0.205,3.500,0.043,0.070,-0.098
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.135,-0.178,3.600,0.043,0.070,-0.100
-0.554,-0.126,-0.170,0.000,0.043,0.070,-0.100
-0.527,-0.126,-0.170,0.100,0.041,0.071,-0.100
-0.499,-0.126,-0.170,0.200,0.039,0.072,-0.100
-0.472,-0.126,-0.170,0.300,0.037,0.073,-0.100
-0.445,-0.126,-0.168,0.400,0.036,0.074,-0.100
-0.418,-0.127,-0.166,0.500,0.034,0.076,-0.100
-0.391,-0.127,-0.164,0.600,0.032,0.077,-0.100
-0.364,-0.127,-0.161,0.700,0.030,0.078,-0.100
-0.337,-0.127,-0.158,0.800,0.028,0.079,-0.100
-0.311,-0.127,-0.154,0.900,0.026,0.080,-0.100
-0.285,-0.128,-0.149,1.000,0.024,0.081,-0.100
-0.259,-0.128,-0.144,1.100,0.022,0.082,-0.100
-0.234,-0.128,-0.139,1.200,0.020,0.083,-0.100
-0.209,-0.128,-0.133,1.300,0.018,0.085,-0.100
-0.185,-0.128,-0.126,1.400,0.016,0.086,-0.100
-0.161,-0.128,-0.119,1.500,0.014,0.087,-0.100
-0.137,-0.128,-0.111,1.600,0.012,0.088,-0.100
-0.114,-0.128,-0.103,1.700,0.010,0.089,-0.100
-0.091,-0.127,-0.094,1.800,0.008,0.090,-0.100
-0.069,-0.126,-0.084,1.900,0.006,0.091,-0.100
-0.047,-0.126,-0.074,2.000,0.004,0.093,-0.100
-0.025,-0.125,-0.063,2.100,0.002,0.094,-0.100
-0.005,-0.123,-0.052,2.200,0.000,0.095,-0.100
0.016,-0.122,-0.040,2.300,-0.002,0.096,-0.100
0.036,-0.120,-0.027,2.400,-0.003,0.097,-0.100
0.055,-0.118,-0.014,2.500,-0.005,0.098,-0.100
0.074,-0.116,-0.000,2.600,-0.007,0.099,-0.100
0.092,-0.113,0.014,2.700,-0.009,0.100,-0.100
0.110,-0.110,0.029,2.800,-0.011,0.101,-0.100
0.128,-0.107,0.045,2.900,-0.013,0.103,-0.100
0.145,-0.103,0.062,3.000,-0.015,0.104,-0.100
0.162,-0.099,0.079,3.100,-0.017,0.105,-0.100
0.178,-0.095,0.097,3.200,-0.019,0.106,-0.100
0.194,-0.090,0.115,3.300,-0.021,0.107,-0.100
0.209,-0.085,0.134,3.400,-0.023,0.108,-0.100
0.224,-0.079,0.154,3.500,-0.025,0.109,-0.100
0.238,-0.073,0.175,3.600,-0.027,0.111,-0.100
0.252,-0.066,0.196,3.700,-0.029,0.112,-0.100
0.266,-0.059,0.219,3.800,-0.031,0.113,-0.100
0.280,-0.051,0.242,3.900,-0.033,0.114,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
0.293,-0.042,0.266,4.000,-0.035,0.115,-0.100
